id,value
flare.TributeAlbum106592421,499
flare.Broadcaster109875786,5065
flare.Voyager110761190,10
flare.Emission101253060,34
flare.Outbreak107435273,194
flare.Apparatus102727825,447
flare.Vest104531873,16
flare.ElectricOrgan103273551,15
flare.Thoroughfare104426618,4774
flare.DanceMusic107054433,66
flare.Beggar109847010,19
flare.LandMine103639675,44
flare.Decomposition106013471,19
flare.Combatant109939313,17569
flare.Relay107464083,24
flare.Keratin114732472,31
flare.VisualSignal106873571,37
flare.Ketone114926294,625
flare.Lizard101674464,1006
flare.Timepiece104437953,272
flare.Envelope103291819,11
flare.Retardant109408250,14
flare.Structure105225602,2278
flare.Echinoderm102316707,108
flare.Transaction101106808,373
flare.Driver110034906,4429
flare.Captain109893344,170
flare.Jingle107385998,20
flare.Gate103427656,30
flare.RecreationalVehicle104065272,25
flare.Organizer110383237,1185
flare.Fork103383948,46
flare.Interpretation107170753,310
flare.Tomato107734017,12
flare.Shrine104210390,754
flare.Winner110782791,3450
flare.Residence104079244,3763
flare.Hook103532672,21
flare.Recorder104063373,39
flare.Cell102991302,13
flare.Figure113862780,2536
flare.Appetizer107581346,127
flare.BeachWagon102814533,522
flare.Valley109468604,2778
flare.Liqueur107907943,216
flare.Sulfate115063493,79
flare.Artery105333777,315
flare.Catecholamine114807929,32
flare.President110468962,141
flare.ThinkTank108478702,714
flare.Cost113275847,517
flare.Atom114619225,313
flare.Rat102331046,739
flare.GraphicDesigner110144055,953
flare.Sameness104742535,27
flare.SeaCow102073250,22
flare.Ditch103214253,37
flare.Humanity104829182,123
flare.Flavorer107809368,502
flare.Wagon104543158,58
flare.Wealth113353280,223
flare.Stream109448361,35183
flare.Neurochemical114807410,74
flare.Barony113251906,1149
flare.Antiquary109797606,903
flare.Canon106664594,19
flare.FoodManufacturer110100620,41
flare.BuildingComplex102914991,1470
flare.Beltway102828648,200
flare.Mangrove112345899,33
flare.Virtue104847482,353
flare.Programmer110481268,1240
flare.IntelligenceTest101007053,32
flare.Informant110205985,343
flare.CableCar102934451,53
flare.NonvascularOrganism113084479,159
flare.Organization101008378,161
flare.Hatchback103498781,443
flare.Officer110371741,262
flare.Viroid101334690,13
flare.Pangolin102461830,23
flare.Naturalist110346514,37
flare.Parish108223688,1580
flare.Antidote102719588,30
flare.Infantry108390157,86
flare.PeriodicEvent107296190,34
flare.Type106825120,531
flare.Mishap107314427,2591
flare.Demigod110001764,37
flare.TrialJudge110728523,10
flare.Yard113650447,53
flare.Bone105269901,490
flare.FieldGuide106422912,11
flare.Watchband104556204,13
flare.Marketplace103722288,159
flare.Reprobate110522324,14
flare.Overview106469223,2632
flare.Three113744044,10
flare.WateringPlace108678615,28
flare.Turbine104498523,119
flare.Paradigm113804375,241
flare.Champion109906704,8941
flare.Cove109257761,383
flare.Conflagration107303697,236
flare.Missile103773504,1069
flare.LowExplosive114853392,39
flare.ChessClub108229275,24
flare.Depression114404160,10
flare.Escapologist110063177,28
flare.Monocot111668117,41
flare.DebtInstrument113398241,30
flare.Apoapsis108495617,33
flare.Clarinetist109926246,818
flare.PrintMedia106263609,18407
flare.MusicSchool108283649,499
flare.Opossum101874928,79
flare.Grantee110143595,26
flare.Swindler109955015,42
flare.Baker109833651,73
flare.Catalog106487897,4389
flare.Good105159725,114
flare.Soldier110622053,9240
flare.Follower110099375,480
flare.Mother110332385,179
flare.SpiderMonkey102493793,24
flare.Stenographer110654015,13
flare.MetamorphicRock114698698,75
flare.Latitude108595720,180
flare.Announcement106726158,135
flare.LinearOperator113786595,19
flare.SystemOfMeasurement113577171,7291
flare.Astrophysicist109819291,133
flare.FreePhagocyte105451265,31
flare.Issuer108055150,23
flare.Reef109406793,644
flare.Bash107448038,16
flare.RunningAway100046177,31
flare.NavalBattle100958477,1362
flare.Marker103721797,58
flare.WordProcessor106572654,120
flare.Brown104971928,10
flare.Conspirator109958892,21
flare.OilWell103845360,60
flare.Turnpike104501127,29
flare.Appliance102729837,148
flare.Mustang102380583,13
flare.Grosbeak101540233,15
flare.Cresol114825982,14
flare.Nickname106337693,120
flare.PoliticalScientist110450161,2017
flare.EdibleFruit107705931,211
flare.ContactSport100433458,755
flare.Adversary109773245,551
flare.Sound104981139,267
flare.DiskJockey110017272,2630
flare.Proposition106750804,1735
flare.TumorSuppressorGene105441806,32
flare.Maroon110295190,31
flare.Gunsmith110152528,47
flare.OldMan110375506,36
flare.Manor103718458,396
flare.Trouble105687338,170
flare.Earl110041373,2849
flare.Announcement106746580,5186
flare.Exarch110068682,22
flare.Picture103931044,190
flare.FileSystem105732614,377
flare.Catechism107194293,16
flare.Gossip107223170,1304
flare.Incursion100049344,13
flare.Bakery102776631,24
flare.Motorboat103790230,46
flare.CardinalNumber113597585,38
flare.Double-reedInstrument103228016,58
flare.SurpriseAttack101246541,574
flare.Needlework103816849,41
flare.EquestrianSport100450700,132
flare.Draper110032190,10
flare.DasyuridMarsupial101883513,13
flare.Observer110369528,1602
flare.BilingualDictionary106419234,14
flare.ElectromagneticUnit113602526,149
flare.Allusion106766544,12
flare.Subdivision108674251,6347
flare.Empiricist110053591,21
flare.RailroadTrack104048075,10
flare.RatSnake101732244,17
flare.Coach109931418,57
flare.SchoolSuperintendent110560247,79
flare.Supplication107187638,11
flare.PublicToilet104018667,17
flare.Windjammer104587327,25
flare.Specimen105822239,43
flare.PinballMachine103941417,84
flare.Horseman110185793,1706
flare.Investigation100633864,1193
flare.AnimalTrainer110159045,37
flare.TelevisionReporter110698368,936
flare.Compartment103079741,53
flare.Yacht104610013,201
flare.Utility108185758,2504
flare.Alga101397114,397
flare.Film106262567,131
flare.Mural103799710,99
flare.Diagram103186399,190
flare.Sugar107859284,14
flare.Antifungal102720201,85
flare.RainForest108439126,35
flare.Humorist110191943,1981
flare.Sheath105238036,15
flare.Communication100033020,171596
flare.Steroid115057744,338
flare.Disaccharide114836642,35
flare.SignalBox104217546,16
flare.HumanProcess113493998,58
flare.JewelryMaker110221956,451
flare.YoungPerson110804406,19
flare.Marshal110295951,1437
flare.Philosopher110423589,10793
flare.Tracker110720097,12
flare.Boat102858304,1180
flare.Airfield102687992,14988
flare.Thinker110708292,80
flare.Friar110111903,92
flare.Chordate101466257,29844
flare.FurnitureCompany108003525,68
flare.Deliveryman110001217,13
flare.Antioxidant114724645,109
flare.Caricaturist109896170,429
flare.JobAction101242164,157
flare.VentureCapitalist110747965,179
flare.FlankerBack110095265,766
flare.Insurgency100963241,40
flare.Wetland109477890,800
flare.Vegetable107707451,454
flare.LegExercise100629911,24
flare.Patient110405694,243
flare.Bell102824448,78
flare.Aircraft102686568,3438
flare.Buffer114785941,31
flare.Newscaster110356344,1012
flare.Bulldog102108672,21
flare.Passage106400271,60
flare.StringOfWords107013736,19
flare.Bibliophile109852679,83
flare.DiffuseNebula109266790,27
flare.Oceanographer110370122,227
flare.PatentMedicine103898936,27
flare.SmallLetter106824757,983
flare.Principal110474950,9055
flare.FungusGenus111592146,201
flare.Radiator109403211,15
flare.ElectronicInstrument103279153,152
flare.Radiobiologist110503818,10
flare.Soporific104260934,54
flare.AnimalMaterial114755804,259
flare.Sector113875027,36
flare.Commodity103076708,4410
flare.PhaseChange113536016,53
flare.Limousine103670208,27
flare.Extremity108568978,1393
flare.Lymphocyte105451384,20
flare.Hacker110155140,42
flare.Apple107739125,42
flare.Trail109460312,2023
flare.DetectiveNovel106368142,461
flare.Stylite110667596,11
flare.Wreck114423870,75
flare.Habitat108580583,144
flare.EducationalProgram105900430,78
flare.Cognition100023271,101635
flare.Rabbit102324045,81
flare.HistoricalDocument106515489,314
flare.ContagiousDisease114122235,24
flare.PieceOfCloth103932670,15
flare.Characin102583567,47
flare.LiteraryComposition106364329,21616
flare.Hypermarket103555426,13
flare.Armistice113970912,40
flare.Helping107578363,181
flare.Error107299569,43
flare.Thiocyanate115070098,11
flare.Lobby108375526,208
flare.MilitaryQuarters103763727,476
flare.Biochemist109854915,1034
flare.Polynomial105861855,315
flare.InsuranceBroker110209731,31
flare.Savior110553805,43
flare.ControlledSubstance103097890,18
flare.Eremite110518945,310
flare.CollegeStudent109936892,12
flare.Tableware104381994,2158
flare.Encyclopedist110055566,322
flare.Passenger110403876,60
flare.ArtHistorian109811414,1500
flare.Anemia114195315,53
flare.Cider107921455,18
flare.Case102974697,51
flare.Discussion107140659,272
flare.Undergarment104508163,59
flare.Mover108478482,37
flare.NuclearChemist110364502,23
flare.Czar109987239,100
flare.PowerCompany108186393,902
flare.Law106532330,584
flare.PedestrianCrossing103904183,10
flare.Pioneer110434725,2874
flare.Beach109217230,2146
flare.Adjutant109770179,197
flare.PhysicalCondition114034177,8137
flare.Exile110071139,61
flare.Carbohydrate114792703,286
flare.Hallway103479952,380
flare.Necessitarian110350896,16
flare.Pepper113149506,49
flare.MilitaryOfficer110317007,55365
flare.Polka107056504,38
flare.Picornavirus101337583,19
flare.LiquidBodySubstance105397468,731
flare.Book102870092,490
flare.Roadster104097373,175
flare.Brahman109872782,53
flare.OutdoorGame100464651,1386
flare.Vespid102212602,226
flare.Tongue105301072,19
flare.Census100653388,184
flare.Extension106335162,191
flare.Vibration100345926,35
flare.WaterFilter104559620,21
flare.Entertainment100429048,12143
flare.SupportingStructure104361095,260
flare.Racetrack104037625,340
flare.OilRefinery103844673,99
flare.StemCell105607863,58
flare.Contact107339329,118
flare.Feline102120997,348
flare.AreaUnit113600404,21
flare.Transvestite110726031,110
flare.CivilRightsLeader109924996,1160
flare.Nebula109366940,119
flare.Coercion101127245,574
flare.FinancialGain113254985,37
flare.Lover109622745,626
flare.Electric103268790,239
flare.Browser106571301,314
flare.PublicSquare108619620,1119
flare.Self-propelledVehicle104170037,18153
flare.Composer109947232,30413
flare.Plasma105403427,45
flare.Defender109614684,32917
flare.Librettist110258152,767
flare.Lipid114938907,440
flare.Intervention101240210,642
flare.FlareStar109281252,60
flare.Bayonet102812949,13
flare.AutosomalDominantDisease114162025,113
flare.Dish103206908,962
flare.Discovery100043195,305
flare.Cup103147509,1106
flare.AudioSystem102757462,10
flare.Trouble107289014,4372
flare.Archbishop109805151,4485
flare.Misfortune107304852,4346
flare.Nickel-baseAlloy114962117,39
flare.Cadet109886540,39
flare.Concubine109952393,206
flare.Conviction105942888,54
flare.EjectionSeat103267468,13
flare.Crisis113933560,179
flare.Woodwind104598582,292
flare.AnthropoidApe102470899,73
flare.ToothedWhale102066707,110
flare.Atheist109820044,2445
flare.Complex114817592,137
flare.Quarter108627919,236
flare.Picker110431625,223
flare.Acetate114599806,61
flare.Act100030358,159783
flare.Streamliner104334504,48
flare.Excavation103302121,3004
flare.Advice106671484,172
flare.Transporter104474035,77
flare.Corvette103113035,100
flare.Liar110256537,74
flare.TriumphalArch104486054,74
flare.PrivateDetective110476671,149
flare.HouseOrgan106595220,10
flare.ConstructionWorker109959527,12
flare.Tube104494204,175
flare.Covering109257949,234
flare.Dryness114536438,39
flare.Amalgamation101238424,85
flare.Microprocessor103760310,594
flare.CivilLaw108453464,2167
flare.Brother109876454,358
flare.BicycleRace107459249,251
flare.ScienceMuseum104147364,461
flare.Port108633957,1984
flare.Palimpsest106407514,101
flare.Peer109626238,38340
flare.Internal-combustionEngine103579982,558
flare.Fair108408557,47
flare.Footbridge103379828,355
flare.Residence108558963,435
flare.Mystic110343554,847
flare.Onychophoran101999767,35
flare.Figure103335600,116
flare.Ending107291312,1553
flare.Diode103202940,59
flare.Automaton102761392,803
flare.Psycholinguist110488656,72
flare.TopographicPoint108664443,3509
flare.Conservatory103092314,118
flare.Soil114844693,48
flare.Recognition106688274,344
flare.SavingsAndLoan108422714,61
flare.Resident110523519,780
flare.FlyingBoat103373611,268
flare.Clerk109928451,632
flare.MedicalBuilding103739518,4470
flare.Believer109847727,997
flare.Flicker107412310,22
flare.Religion105946687,223
flare.Skeleton113763626,17
flare.Goal105980875,13
flare.PublicSchool108410282,1821
flare.WoodRat102338901,124
flare.Technician110696251,30
flare.Supercharger104357930,14
flare.Maneuver100168237,258
flare.Oscine101525720,284
flare.BrassBand108249336,94
flare.MajorScale106860826,17
flare.CoraciiformBird101825930,63
flare.ElectricLamp103272383,18
flare.Report107218470,3655
flare.Bunyavirus101331522,13
flare.Boxer109870208,6853
flare.ChiefExecutiveOfficer109916348,95
flare.Environmentalist110060621,1863
flare.ChemicalAgent114779550,160
flare.Carbide114792550,29
flare.Archipelago109203827,975
flare.StateGovernment108226018,85
flare.Skater110604491,4807
flare.Remake104074329,1476
flare.Stylist110667477,69
flare.Wood115098161,49
flare.Chart106999802,522
flare.Director110015215,3524
flare.Fluid114939445,164
flare.Writing100929718,43
flare.Parody106780309,298
flare.Hostage110187557,77
flare.ConcaveShape113864965,29
flare.CourseOfStudy106676416,67
flare.Silicate115040033,158
flare.Economy108366753,399
flare.Deception100752431,416
flare.Township108672199,12814
flare.BakedGoods107622061,788
flare.Sloth104637444,35
flare.DudeRanch108560295,16
flare.Resource105154676,67
flare.Sonata107044088,954
flare.Lawyer110249950,28131
flare.History115121406,324
flare.Deceiver109998101,575
flare.Bottler108066644,27
flare.Batholith114932303,18
flare.Cornerback109965787,1493
flare.AutoPart102762044,59
flare.Compartment103080309,198
flare.Foundry103387653,44
flare.Ant102219486,549
flare.NewsProgram106619850,88
flare.Ligature107045519,11
flare.AerialTorpedo102682811,11
flare.Outstation108613985,116
flare.Archangel109539183,28
flare.Classification107939638,36
flare.ThemePark108662914,32
flare.Whiskey107906284,20
flare.Committee108324514,1572
flare.Reader110508710,21
flare.Mast103726760,21
flare.BoundaryLine108512736,664
flare.Breeder109873899,79
flare.Operator110378412,4436
flare.Function113783816,1390
flare.Thing104424218,55
flare.Wrench114299070,34
flare.ArtDealer109810983,315
flare.Camp102944826,476
flare.Acid114607521,1178
flare.Wayfarer110771392,16
flare.Aid105154908,67
flare.Punctuation106841365,33
flare.Succulent113084184,336
flare.Stroke100565302,23
flare.GramineousPlant112101870,567
flare.Umpire110735984,1408
flare.Chariot103009111,11
flare.DepartmentStore103176763,91
flare.Squash112158798,31
flare.GeneralManager110125697,577
flare.Bibliographer109852558,259
flare.BoxingMatch107465960,50
flare.Accounting113405962,42
flare.Countermeasure100174663,48
flare.Reporter110521662,2195
flare.Bovid102401031,165
flare.Piper110435041,60
flare.Gulf109296121,458
flare.Chain108057816,686
flare.Bat102139199,870
flare.Lobbyist110268629,376
flare.Illustrator109812068,4295
flare.Concern105832264,38
flare.IceField109309046,22
flare.Range109403734,4225
flare.Arthropathy114024296,19
flare.Beef102404186,12
flare.InvestmentCompany108070850,463
flare.Dividend113408023,26
flare.Process100029677,7142
flare.Chimney103017428,79
flare.PersonalRelation113781670,11
flare.Hair105254795,86
flare.Contestant109613191,329884
flare.Concept105835747,53265
flare.LoveSong107051728,12
flare.Chip107712559,11
flare.Manuscript106406979,3077
flare.Improvement100248977,451
flare.Correspondent109966710,601
flare.Vagrant110744544,36
flare.Chatterer109911570,15
flare.Brake102889425,36
flare.Hall103478907,363
flare.GroupAction101080366,42294
flare.Revolver104086273,178
flare.Foundation108406486,3595
flare.CoaxialCable103059366,14
flare.SuicideBomber110673776,42
flare.Fitness104716864,360
flare.TransferredProperty113252973,806
flare.Parsonage103892557,10
flare.Lack114449405,213
flare.Stockholder110657969,24
flare.Director110014939,27473
flare.BalletMaster109834885,111
flare.Dwarf110040344,64
flare.Cooperative101100877,755
flare.CognitiveScientist109934647,396
flare.Entry106503724,1107
flare.Logo107272084,33
flare.EssentialOil114892655,62
flare.VisualPercept105932477,25
flare.RichPerson110529231,1411
flare.Mime110318892,98
flare.ForeignMinister110103794,2339
flare.ApodiformBird101831712,18
flare.Ice-skater110196490,1264
flare.Patriot110407310,1021
flare.Presentation100521562,419
flare.Material114580897,24936
flare.Revue107019866,15
flare.FixedCharge113318147,78
flare.Polysaccharide114994004,104
flare.Kite113382471,56
flare.Script106351613,743
flare.Zebra102391049,13
flare.Hymnal106418258,64
flare.Retreat108643015,14
flare.Stereotype105927586,140
flare.Genre105845332,1326
flare.Coupling103119510,11
flare.Fielder110086568,7627
flare.Priest110471250,327
flare.NuclearPhysicist110364643,519
flare.Porcupine102346627,40
flare.Actuator102678384,36
flare.Utility104516874,10
flare.Maid110282672,89
flare.LawFirm108064039,711
flare.Bestiary106412610,10
flare.Sensitivity105652926,14
flare.Elasmobranch101482071,118
flare.Water-solubleVitamin115089645,15
flare.MammalGenus101864707,688
flare.Pathway103899533,342
flare.Tiling100719274,11
flare.Bull106726761,90
flare.Mechanism113512506,119
flare.Sentence106285090,19
flare.Premise106753800,32
flare.HousePainter110189179,44
flare.Case107308889,4850
flare.Version107173585,310
flare.Amine114739004,909
flare.Kinsman110236946,358
flare.Polity108050385,864
flare.VotingSystem105904135,160
flare.PocketRat102331309,38
flare.Actinopod101390466,14
flare.Pitch104985198,32
flare.Geometer110128016,433
flare.Robe104097866,44
flare.Conservatory108287436,499
flare.Bulb113134059,311
flare.SportsCar104285008,816
flare.Tumor114235200,170
flare.Matter100020827,39586
flare.Raja110505732,43
flare.CopperMine103104147,327
flare.Indication106797169,7945
flare.Thinking105770926,4323
flare.TradeSecret106674385,25
flare.Limb105560244,11
flare.SurveyingInstrument104365484,1125
flare.PerformingArts106157326,732
flare.Decrease100351638,28
flare.Even-toedUngulate102394477,515
flare.PlantToxin115036638,48
flare.Accompanist109760913,60
flare.Fragment109285254,70
flare.Cicada102256656,145
flare.Prosecutor110484858,2627
flare.CityDistrict108537837,1034
flare.CruiseMissile103140771,114
flare.Cliff109246464,608
flare.AuctionHouse108076946,57
flare.Poison115032376,243
flare.Lama110243664,290
flare.SourceOfIllumination104263760,177
flare.Dictionary106418901,564
flare.Ballad107049713,1753
flare.NonreligiousPerson109625789,2617
flare.Ability105616246,22520
flare.AlternativeMedicine100613473,15
flare.TeamSport100887544,237
flare.Delta109264803,50
flare.Adjuvant102680947,15
flare.LegalProfession108112402,98
flare.Synthesist110687231,351
flare.Coinage113387877,949
flare.Axle102764779,15
flare.Lodge103685486,36
flare.MilitaryIntelligence108339706,45
flare.Monoplane103783873,165
flare.Dramatist110030277,7069
flare.Bisexual109857007,51
flare.Nursery103836062,17
flare.HomeComputer103528523,218
flare.Weightlifter110773394,1252
flare.Castaway109899438,53
flare.Law108441203,3111
flare.Obstruction103839993,5388
flare.Four113744304,260
flare.BaleenWhale102063224,47
flare.Workplace104602044,1620
flare.MorningGlory112826516,11
flare.Tumbleweed112554911,20
flare.Lookout103688943,135
flare.Dumpling107702193,98
flare.Heliport103512830,239
flare.Analysand109790188,195
flare.HockeyPlayer110179291,26095
flare.Report107217924,1304
flare.Ringer110531557,55
flare.Phobia114381416,129
flare.Mycotoxin115036536,33
flare.Space100028651,592
flare.Goldmine103445217,390
flare.Editor110044879,8074
flare.Canal102947212,958
flare.Policeman110448983,2927
flare.Identification106885083,290
flare.Shaman110626194,28
flare.SpaceStation104266162,66
flare.MusicalComposition107037465,21657
flare.Symbol105765415,502
flare.Neckwear103816005,10
flare.Ammonite109195958,486
flare.Resettlement101252566,10
flare.Messiah109537660,42
flare.Capacitor102955247,41
flare.Game100456199,23106
flare.CityState108177958,69
flare.Madrasa108283180,65
flare.Centipede101784675,43
flare.CommunityCenter103078506,34
flare.MustelineMammal102441326,32
flare.Convict109962966,132
flare.Marshal110296176,564
flare.Myrmecophyte113179056,16
flare.Cancer114239918,96
flare.Rug104118021,98
flare.ElectricGuitar103272010,199
flare.TelevisionEquipment104405540,18
flare.Filicide110088101,93
flare.Pickup103930630,264
flare.Autochthon109757076,22
flare.Organ105297523,1362
flare.FullMoon115207556,12
flare.Vitamin115089258,42
flare.GrandDuchy108557864,10
flare.GolfCourse103446528,81
flare.Archduchess109804518,188
flare.Killing100219012,1946
flare.Trial105799212,1498
flare.Pastry107622708,171
flare.Edict106726671,57
flare.Failure100066636,152
flare.Cockroach102233338,86
flare.Luthier110277509,316
flare.Parrot101816887,215
flare.ColubridSnake101727646,512
flare.BodyCovering105237755,194
flare.Urgency114451020,23
flare.Alchemist109781921,243
flare.Accordionist109761310,351
flare.Trader110720453,990
flare.Boson109226997,35
flare.Gallery103411544,150
flare.Retailer110525436,294
flare.PortableComputer103985232,261
flare.Convert109962414,5088
flare.Supremacist110678662,21
flare.BacteriaGenus101352574,196
flare.ChemicalReaction113447361,968
flare.CardTrick100552219,25
flare.CollectiveFarm108056747,374
flare.PersonalDigitalAssistant103918737,103
flare.Butcher109884391,40
flare.Mixture114586258,666
flare.Arrival100048374,13
flare.Exchange111409538,63
flare.Bar102788689,12
flare.BloodCell105449268,47
flare.Firework103348454,39
flare.Room104105893,4334
flare.Fairytale107222581,465
flare.Percussionist110415037,3854
flare.LegalPower105198427,33
flare.DipterousInsect102188699,227
flare.Serologist110582032,12
flare.ChangeOfIntegrity100376063,213
flare.Thriller106370403,25
flare.Shaft104182322,15
flare.Property104916342,3495
flare.Name106720964,103
flare.Copepod101996585,19
flare.SitarPlayer110603851,92
flare.Undertaking100795720,2809
flare.Track104463983,10
flare.Card106477371,71
flare.OrganicProcess113526110,352
flare.Monkey102484322,386
flare.County108546183,5985
flare.ConjugatedProtein114731135,231
flare.Crossing103137228,10
flare.Rhinoceros102391994,65
flare.Trust108236621,45
flare.DanceBand108249960,6008
flare.FolkMusic107060167,935
flare.PolarZone108573258,27
flare.OpticalInstrument103852280,64
flare.Reserve113368052,11
flare.Spouse110640620,1247
flare.Launcher103647520,169
flare.Strip104339291,99
flare.Solvent115047313,225
flare.Thrush101557185,15
flare.Pen103906997,37
flare.Phytochemical114983143,316
flare.See108586825,401
flare.Evolutionist110067867,24
flare.CivilLiberty113995662,18
flare.FemaleSibling110084181,652
flare.Protein114728724,8778
flare.Degree113939892,181
flare.Mask103724870,50
flare.OutputDevice103861048,37
flare.Dale109262690,49
flare.Coppersmith109964315,14
flare.Clothing103051540,1920
flare.Oiler110374415,17
flare.GameBird102153203,81
flare.Beginning108507558,235
flare.Series108457976,3337
flare.FootballLeague108232496,2991
flare.Star113881644,48
flare.PublicDefender110490557,13
flare.Exponential113789462,49
flare.Wildcat102124623,14
flare.Violence100965404,1020
flare.FieldArtillery103332393,14
flare.PublicTransport104019101,2601
flare.Artwork106998748,1893
flare.Marquis110295479,892
flare.Test101006675,119
flare.ClassificationSystem105727220,557
flare.Principal113400662,41
flare.Augur109823287,75
flare.Embryologist110051761,67
flare.Cryptomonad101421333,17
flare.Concealment101048912,11
flare.Movement108464601,1216
flare.FileTransferProtocol106665370,48
flare.Checker109913110,20
flare.Monolith103783755,13
flare.Oratory107241205,19
flare.Transmission104472243,111
flare.Teratogen109455998,13
flare.Orphanage114571181,25
flare.Deanery103166514,19
flare.Entrance103290771,62
flare.SocialEvent107288639,175404
flare.Order105091316,42
flare.Resin114894140,107
flare.Sedative-hypnotic104166841,217
flare.Pencil103908204,14
flare.LeglessLizard101691217,13
flare.Speedskater110634849,1264
flare.LightBulb103665924,12
flare.Government108050678,864
flare.Semidarkness113984285,266
flare.Counselor109969062,19
flare.Adventure100796315,353
flare.Explosion107308563,346
flare.Muscle105289297,264
flare.Itinerant110217831,12
flare.Sensitivity114531772,20
flare.Nebula114960606,164
flare.Satrap110553140,146
flare.Document106470073,13845
flare.SealingWax104160036,162
flare.Salt115010703,1851
flare.BellTower102826886,59
flare.Way104564698,30547
flare.Petrel102059162,13
flare.NursingSchool108283757,205
flare.Shortstop110592986,1136
flare.Organophosphate114969994,168
flare.Sedative104166553,272
flare.Note106865345,39
flare.BonyFish102514825,504
flare.ThermonuclearReactor104422409,25
flare.DrugOfAbuse103248958,2509
flare.Outbuilding103859280,16
flare.Cabin102932400,125
flare.Jurisdiction108590369,3034
flare.Directive107170080,145
flare.Compilation106593099,16
flare.Garden103417345,1848
flare.RoseGarden104109599,29
flare.Satellite104137444,1475
flare.Aroma105714466,140
flare.SparklingWine107893528,21
flare.Clamp103036866,26
flare.Rugby100470966,350
flare.Anesthesiologist109793495,89
flare.FirstLady110092880,545
flare.Theologian110705615,5738
flare.Postulate106753299,32
flare.Assay100791527,165
flare.GiantStar109288769,81
flare.Projection105775293,69
flare.Defense108064130,137
flare.FederalCourt108332330,11
flare.AromaticCompound114610088,420
flare.MythicalMonster109492123,1708
flare.Anole101682714,57
flare.Supervisor110676877,5009
flare.Differentiation105748285,15
flare.FantasyWorld105633044,38
flare.Amphibian102704792,4595
flare.Weapon104565375,7791
flare.Habit105669034,61
flare.NameDay115221718,13
flare.Plant103956922,1470
flare.Notary110363149,118
flare.Polyurethane114903095,12
flare.Pistol103948459,637
flare.MentalDisorder114083790,234
flare.Registrar110517137,10
flare.Drama106376154,2188
flare.DepositoryFinancialInstitution108420278,3645
flare.WritingImplement104608567,63
flare.Ward110767020,1257
flare.Issue105814650,830
flare.FungusFamily111590783,268
flare.SmallPerson110613505,80
flare.Legislator110253995,20545
flare.Steel114802450,60
flare.Eater110042300,94
flare.Novelist110363573,17220
flare.Flint114871078,20
flare.Assembly102749790,128
flare.Antelope102419796,44
flare.Heraldry105801594,53
flare.Lecture107240549,21
flare.Seat104161358,27
flare.Inhibitor114724436,514
flare.Scale113850304,1003
flare.Yeast115106271,80
flare.Annelid101934440,197
flare.Glycoprotein114888310,166
flare.Maverick110303654,16
flare.Nuncio110368113,361
flare.Metallurgist110312077,194
flare.Transmitter104472726,10
flare.ChiefOfStaff109917214,506
flare.RailwayStation104049098,33179
flare.Ephemerid102262178,74
flare.Neuroscientist110354580,689
flare.Gangster110120085,1271
flare.RottenBorough108540416,65
flare.Colloid114588219,17
flare.Microphone103759954,47
flare.Hazard103501152,89
flare.Assistant109815790,9345
flare.ElectronicDevice103277771,443
flare.Pickle107824988,53
flare.Pollutant114857278,104
flare.TextileMachine104417180,15
flare.Interaction100039021,42
flare.SolarTelescope104258618,23
flare.Supplier110677271,816
flare.Toxicologist110719807,37
flare.Adult109605289,149071
flare.Trickery100752954,416
flare.Crackdown101148182,17
flare.Library103660664,47
flare.Subscriber110670310,153
flare.Phenomenon100034213,5341
flare.Fullback110115430,3495
flare.Pleading106559365,21
flare.Libertarian110257524,902
flare.Net103819994,11
flare.Highjacking100783199,85
flare.MechanicalDevice103736970,993
flare.Trolleybus104487081,30
flare.TerrestrialPlanet109456369,50
flare.Commune108541609,50362
flare.Astronomer109818343,3326
flare.Armory105634059,11
flare.DiveBomber103215191,15
flare.Harpist110160770,246
flare.Vaccine104517535,116
flare.CommunicableDisease114122053,132
flare.Wrongdoer109633969,10779
flare.Chip103020034,594
flare.Immunogen103562739,116
flare.Nonaccomplishment100066216,393
flare.Financier110090020,3096
flare.Tardigrade101784293,32
flare.RadioSource109403333,15
flare.Consolidation101237415,87
flare.Anomaly109606527,59
flare.Detective110009484,149
flare.ProvingGround104016133,17
flare.TouristAttraction105853820,23
flare.Swimsuit104371563,27
flare.Disrespect106714976,230
flare.Buzzword106608277,51
flare.GallinaceousBird101789386,160
flare.NaturalObject100019128,10147
flare.Domestic110024119,131
flare.Architect109805475,9005
flare.ExtensorMuscle105294606,13
flare.Sponge101906749,122
flare.FinancialCondition114488317,59
flare.PlantDisease114276936,64
flare.Scope105125377,92
flare.Chiropractor109919200,71
flare.Turtleneck104502197,178
flare.Premier109907196,873
flare.Phytoplankton101383896,54
flare.Lithographer110266486,322
flare.Vintner110754189,80
flare.Odonate102268148,222
flare.Simulation100899049,58
flare.SportsWriter110640084,894
flare.PolytechnicInstitute108285407,46
flare.Badge106882561,134
flare.Pygmy110496626,16
flare.Trope107105475,248
flare.Voice107110615,60
flare.PaddleSteamer103874138,130
flare.Decade115204983,349
flare.Reovirus101340935,15
flare.GeographicPoint108578706,4026
flare.Sausage107675627,151
flare.Band108249038,180
flare.Analogue104746430,27
flare.Stack107963087,11
flare.Entomologist110059904,1755
flare.Addict109768830,19
flare.Reflector104069276,53
